Index,cityCode,pop1950,pop1955,pop1960,pop1965,pop1970,pop1975,pop1980,pop1985,pop1990,pop1995,pop2000,pop2005,pop2010,pop2015,pop2020,pop2025,pop2030
1381,22543,151,170,192,231,281,320,361,364,361,358,356,364,378,390,402,417,433
1382,22549,1700,2018,2392,2898,3521,3890,4253,4355,4414,4688,5014,5383,5787,6199,6476,6621,6707
1383,22550,274,287,300,332,370,427,494,517,533,530,526,538,556,574,589,610,631
1384,22553,217,232,248,247,244,263,285,309,335,351,367,394,428,463,491,513,532
1385,22556,136,146,158,189,230,263,299,306,308,319,331,357,392,429,458,479,497
1386,22562,373,405,439,487,542,593,646,675,701,697,687,690,696,701,708,729,753
1387,22567,506,507,505,567,645,695,745,763,776,761,743,758,785,810,831,859,886
1388,22568,124,136,150,185,231,274,323,337,345,334,320,315,312,309,309,320,333
1389,205149,263,291,323,388,471,526,583,604,620,619,616,637,669,701,726,752,777
1390,20414,400,444,485,523,554,572,586,600,614,629,644,664,686,707,730,777,845
1391,203953,63,76,91,109,131,157,188,225,270,324,386,457,537,624,719,826,941
1392,22573,11,17,25,36,54,76,101,131,167,201,225,253,283,318,364,430,510
1393,22575,44,51,61,71,84,101,124,155,199,244,279,320,366,420,488,577,685
1394,22579,183,252,347,477,657,886,1164,1611,2360,3088,3505,3979,4517,5129,5905,6929,8158
1395,22578,30,39,51,67,87,109,129,159,204,243,263,285,309,335,376,441,524
1396,22582,7,12,19,30,49,72,96,132,187,255,330,426,552,714,897,1079,1279
1397,22583,41,53,69,90,117,149,184,227,276,320,347,377,409,444,499,585,694
1398,22585,38,49,63,80,103,124,137,159,191,221,246,273,303,337,384,452,537
1399,22590,352,375,398,452,500,487,467,465,465,479,494,509,546,586,621,658,695
1400,22597,741,772,805,1003,1035,1015,992,1012,1038,1138,1206,1248,1360,1486,1589,1678,1757
1401,22600,256,277,298,335,378,374,366,412,470,477,479,488,498,508,530,564,604
1402,22601,194,207,220,248,282,286,287,315,348,350,349,352,355,358,372,396,425
1403,22602,194,214,236,273,317,328,335,374,422,444,469,497,526,558,597,638,682
1404,22603,136,148,162,189,224,226,226,257,297,305,311,324,338,353,374,400,429
1405,22606,494,514,535,614,711,713,707,836,1006,1048,1078,1130,1186,1246,1323,1406,1494
1406,23570,11,14,19,25,32,47,67,85,102,127,185,270,392,558,743,855,956
1407,22609,24,29,34,40,47,64,87,106,125,150,190,241,305,378,461,521,584
1408,22607,6,9,14,23,36,54,79,105,134,175,253,364,523,736,973,1119,1248
1409,22611,26,33,42,52,66,76,89,104,123,147,191,249,325,414,513,583,652
1410,22610,414,490,580,727,914,1122,1376,1546,1691,1848,2017,2201,2401,2566,2833,3116,3451
1411,22608,378,427,482,588,721,879,1070,1292,1554,1864,2204,2605,3078,3562,4140,4600,5087
1412,22612,90,117,153,172,192,215,241,273,309,361,495,676,925,1237,1581,1800,2003
1413,22613,102,128,159,200,251,312,387,470,565,684,856,1072,1341,1641,1981,2225,2471
1414,22614,47,61,79,107,146,180,221,263,311,369,448,543,658,781,924,1036,1155
1415,206425,8,11,15,21,29,38,49,70,101,145,208,297,426,595,784,901,1007
1416,22615,145,187,240,303,379,442,506,554,587,574,565,632,721,822,948,1100,1271
1417,22802,120,151,191,240,302,350,400,425,445,447,461,475,489,503,510,519,528
1418,22619,27,30,33,36,40,43,47,67,94,132,186,263,371,518,655,740,796
1419,205972,26,31,36,42,49,68,94,112,134,159,190,226,269,318,360,399,430
1420,22617,1360,1712,2151,2584,3110,3842,4723,5279,5888,6106,6360,7228,8213,9270,10137,10953,11528
1421,204121,33,35,37,38,40,41,43,59,80,110,151,206,282,382,474,535,576
1422,22621,26,33,41,53,67,79,95,115,140,170,207,251,305,368,423,469,505
1423,22624,3,6,10,17,28,48,82,139,234,262,293,328,368,409,446,489,526
1424,204120,6,8,10,12,15,19,24,35,51,75,109,158,230,332,429,488,527
1425,204118,10,15,22,32,47,47,49,82,138,232,389,652,1093,1814,2558,2945,3139
1426,204119,16,22,30,42,57,64,72,96,128,170,226,300,399,526,641,718,772
1427,22628,33,56,95,138,192,257,344,414,476,547,629,723,831,956,1124,1352,1602
1428,22644,78,108,149,205,238,268,304,345,390,440,497,561,633,714,793,857,912
1429,22646,472,528,588,655,761,893,1047,1234,1472,1700,1769,1841,1916,1993,2093,2222,2347
1430,22647,138,197,272,342,402,471,568,763,907,1011,1123,1320,1558,1830,2049,2214,2351
1431,22656,281,439,635,954,1341,1709,1891,2213,2561,2842,3179,3638,4166,4750,5208,5571,5875
1432,22658,27,37,51,70,95,128,185,256,370,471,595,736,909,1072,1197,1295,1381
1433,22663,14,19,25,34,45,60,81,108,145,188,243,280,321,365,403,438,470
1434,22670,148,184,221,301,325,345,478,604,819,981,1180,1393,1640,1923,2151,2322,2465
1435,22676,22,31,44,63,82,105,134,167,201,235,273,362,484,558,612,663,710
1436,22677,70,96,125,161,166,169,235,301,369,460,542,667,826,926,988,1060,1131
1437,22679,45,64,92,100,108,130,150,180,203,234,265,295,328,363,394,426,457
1438,22681,50,63,81,104,133,161,189,242,243,292,357,368,376,382,391,418,449
1439,22682,123,165,211,241,251,259,308,363,410,444,480,546,621,705,774,836,894
1440,22683,104,140,180,232,264,299,370,472,595,710,844,1045,1296,1528,1703,1839,1955
1441,22684,4,6,7,9,16,28,50,89,154,206,251,355,508,609,684,743,796
1442,22691,967,1249,1453,2001,2772,3600,4397,5407,6552,7665,8744,10513,12703,14164,15099,15959,16694
1443,22692,224,292,356,559,876,1046,1216,1472,1741,1966,2216,2467,2745,3040,3275,3499,3701
1444,22704,57,82,119,154,161,165,193,231,255,272,289,296,302,307,315,337,362
1445,22693,35,45,59,78,102,133,176,208,227,275,324,363,408,455,495,535,574
1446,22698,65,81,101,125,164,204,300,370,422,472,532,654,809,904,975,1048,1119
1447,22705,97,138,181,238,244,247,344,433,508,610,734,866,1019,1194,1337,1448,1542
1448,22708,53,66,83,103,129,153,201,241,269,318,377,397,415,431,448,480,515
1449,22709,17,23,31,42,57,77,103,126,157,186,213,247,288,325,355,384,413
1450,22711,54,75,102,109,114,149,217,308,415,473,534,624,732,854,954,1034,1104
1451,22648,35,54,78,86,101,113,140,152,275,294,303,351,408,473,527,573,614
1452,22721,78,87,96,107,132,166,197,238,300,331,361,419,488,565,629,683,732
1453,22722,58,72,90,95,100,131,148,192,271,323,382,434,492,555,608,658,704
1454,22726,58,71,87,107,131,148,171,197,222,236,251,281,315,352,383,415,446
1455,22736,13,18,23,31,44,62,91,109,152,207,279,320,363,410,449,486,522
1456,22739,149,161,179,215,256,287,323,365,412,465,524,592,668,746,804,873,942
1457,22741,25,32,41,51,64,74,87,101,119,144,175,213,258,310,351,387,420
1458,22744,95,110,137,222,340,398,469,595,755,912,1097,1320,1594,1936,2383,3055,3939
1459,22753,536,606,684,773,872,981,1081,1136,1162,1119,1077,1052,1003,957,910,865,821
1460,22754,585,649,721,800,886,963,1033,1076,1097,1061,1026,997,965,934,902,870,839
1461,22762,758,856,968,1094,1233,1353,1466,1544,1586,1534,1484,1464,1453,1441,1426,1410,1393
1462,22771,286,342,408,488,577,619,658,688,706,689,673,672,677,681,687,697,704
1463,22765,815,974,1163,1389,1655,1926,2201,2410,2574,2590,2606,2673,2806,2942,3032,3052,3038
1464,22773,212,247,287,333,386,429,468,485,493,480,467,451,435,419,403,387,372
1465,22775,377,396,427,489,558,620,683,741,779,759,739,734,735,735,739,748,756
1466,22777,332,347,362,378,395,419,435,431,423,408,394,374,352,332,312,293,274
1467,22778,191,241,303,382,473,490,505,513,515,505,495,481,466,451,435,420,405
1468,22780,168,200,238,283,336,394,449,479,503,508,513,508,500,492,483,474,464
1469,22782,532,608,693,791,899,982,1054,1081,1092,1064,1037,1007,1009,1010,1015,1024,1031
1470,22786,105,129,157,191,232,270,308,335,354,348,343,340,337,335,331,327,323
1471,22788,148,169,194,221,252,280,308,329,344,344,344,341,337,333,329,324,318
1472,22795,80,102,131,168,215,268,321,350,371,365,359,361,366,371,377,385,392
1473,22797,315,380,459,554,664,730,795,844,873,847,822,797,775,753,730,708,685
1474,22632,4,8,16,32,62,120,229,279,331,392,505,655,879,1145,1323,1471,1608
1475,22633,0,1,1,2,5,13,31,47,72,110,147,193,254,323,369,411,453
1476,22634,2,3,4,7,16,46,96,130,169,220,273,336,396,447,472,517,568
1477,22635,20,27,36,49,80,167,254,345,473,650,907,1268,1778,2415,2862,3189,3471
1478,22637,2,4,7,14,28,54,117,169,229,311,445,640,919,1279,1542,1730,1890
1479,206480,446,432,418,416,417,431,449,468,487,526,571,587,596,605,623,652,683
1480,22834,316,318,321,317,313,317,322,328,334,328,321,322,325,328,337,354,372
1481,22835,2229,2283,2338,2357,2370,2365,2357,2330,2301,2289,2280,2346,2429,2515,2610,2713,2808
1482,22838,317,331,347,349,348,359,373,387,402,415,428,445,463,483,506,532,558
1483,22839,435,456,478,479,477,457,434,434,437,447,459,471,484,497,515,541,567
1484,22840,549,568,589,586,578,554,528,524,524,535,549,578,612,648,685,721,755
1485,22843,310,315,319,319,318,329,344,360,376,388,400,421,444,468,494,521,547
1486,22844,303,327,352,365,375,366,354,343,333,334,338,348,358,370,385,405,426
1487,22849,453,459,464,462,459,442,423,420,419,433,451,466,480,495,514,540,567
1488,204765,1755,1777,1798,1770,1734,1728,1728,1488,1234,1191,1180,1191,1207,1223,1254,1306,1360
1489,22856,356,362,368,359,349,338,327,319,312,307,302,307,313,320,331,348,367
1490,22858,384,401,418,419,416,413,410,412,416,431,449,475,504,536,568,599,628
1491,22859,1382,1383,1384,1334,1276,1162,1047,944,851,843,850,856,863,870,890,929,970
1492,22860,8361,8278,8196,7869,7509,7546,7660,7848,8054,8323,8613,9119,9699,10313,10849,11207,11467
1493,22862,2422,2425,2427,2413,2396,2370,2343,2313,2282,2308,2345,2434,2538,2646,2758,2868,2968
1494,22887,909,921,934,913,886,838,790,768,752,745,741,754,772,791,817,855,894
1495,22865,117,119,120,122,124,121,117,170,266,288,291,298,306,314,326,343,362
1496,22868,641,663,685,679,666,636,604,605,613,639,670,698,726,755,789,827,865
1497,22873,254,259,263,259,253,258,265,273,281,285,288,299,311,325,340,359,378
1498,22874,162,175,190,201,211,207,199,248,323,321,304,309,317,325,338,356,375
1499,22875,645,654,663,662,658,651,643,638,634,636,640,659,682,706,735,771,806
1500,22877,685,723,763,758,745,719,691,709,736,764,792,821,851,882,919,962,1005
1501,22878,265,271,277,277,275,270,265,265,267,270,275,284,294,304,318,335,353
1502,22886,400,406,413,406,397,388,378,373,369,366,363,367,372,377,389,408,429
1503,22881,213,218,224,224,223,214,203,259,348,353,339,336,336,335,341,358,377
1504,22882,280,281,282,286,291,288,283,283,283,282,281,289,299,309,323,341,359
1505,22884,375,396,417,413,403,394,384,377,371,368,366,370,376,382,393,413,435
1506,204592,1692,1697,1703,1714,1726,1618,1496,1464,1448,1468,1495,1611,1756,1912,2054,2154,2235
1507,22893,6,9,14,25,37,47,62,84,120,183,280,356,397,444,523,652,816
1508,22894,84,117,162,233,357,572,855,1137,1474,1830,2272,2927,3870,5116,6727,8593,10760
1509,22897,4,6,8,11,20,46,85,110,141,174,213,269,346,444,573,729,914
1510,22898,9,13,17,22,32,47,69,96,127,156,192,233,282,341,422,533,667
1511,22899,13,18,24,31,47,79,120,150,192,256,342,460,621,838,1116,1430,1793
1512,22903,54,62,70,77,87,101,118,141,173,223,288,365,456,569,721,913,1144
1513,22905,369,412,460,501,542,528,516,522,529,550,570,570,569,568,573,602,637
1514,22907,416,436,456,472,487,488,490,500,510,535,560,578,596,613,632,666,704
1515,22908,197,218,242,269,300,356,420,458,499,548,601,669,745,827,894,950,1003
1516,22910,227,241,258,308,364,373,382,397,414,491,578,621,667,714,755,799,844
1517,22917,91,102,117,145,179,194,209,216,223,253,284,295,307,317,329,349,370
1518,22919,14,17,20,24,30,36,43,52,64,120,219,247,279,314,344,369,392
1519,22921,59,64,69,71,73,87,103,107,112,159,223,251,282,317,346,370,394
1520,22922,513,631,776,959,1182,1386,1625,1879,2184,2781,3522,4001,4544,5142,5607,5904,6140
1521,22924,88,105,124,136,151,196,252,269,288,311,337,362,388,415,440,467,495
1522,22926,137,161,189,224,267,320,383,466,569,720,911,1120,1377,1684,1938,2079,2182
1523,22927,112,126,143,159,177,199,224,261,305,349,399,459,528,605,668,715,756
1524,22928,1168,1290,1422,1486,1555,1650,1749,1797,1849,1962,2079,2142,2207,2267,2326,2429,2543
1525,22929,140,165,195,221,252,298,351,359,368,421,482,536,598,663,718,764,808
1526,22936,447,484,522,540,559,583,606,614,623,644,666,707,752,796,836,883,932
1527,22938,32,40,49,61,76,94,117,145,179,222,274,311,352,397,435,466,494
1528,23075,0,0,1,1,2,3,6,21,72,128,223,264,313,369,416,449,477
1529,22939,2551,2680,2818,3000,3187,3233,3281,3349,3428,3726,4036,4110,4185,4249,4320,4485,4671
1530,22942,415,508,618,661,705,703,702,706,714,799,890,907,924,939,959,1006,1061
1531,22947,899,976,1055,1071,1084,1041,1001,977,955,966,976,955,935,913,909,948,999
1532,22993,17,24,35,49,70,100,143,178,223,272,334,423,537,677,797,864,913
1533,22952,121,140,162,193,230,276,330,361,395,409,426,485,552,626,687,734,776
1534,22954,142,174,211,244,281,315,353,402,461,596,768,986,1265,1616,1912,2063,2166
1535,22955,169,186,206,215,225,262,301,299,298,321,344,363,382,401,420,445,472
1536,22956,4999,5565,6183,6639,7106,7160,7216,7285,7374,7839,8315,8464,8616,8745,8871,9166,9493
1537,22957,881,980,1086,1144,1202,1216,1231,1281,1335,1419,1506,1566,1628,1688,1743,1826,1916
1538,22959,1392,1582,1789,1875,1954,1848,1751,1713,1680,1734,1786,1784,1781,1773,1784,1858,1948
1539,22960,53,73,102,146,206,240,279,315,355,408,468,513,562,614,657,699,739
1540,22962,122,141,164,200,243,276,312,320,330,374,423,484,553,630,694,742,785
1541,22963,441,524,621,702,791,813,836,890,950,1040,1139,1251,1374,1505,1612,1703,1788
1542,23426,176,206,240,281,327,354,385,425,470,511,554,585,618,650,680,719,759
1543,22965,124,149,178,195,214,230,246,258,271,282,295,307,321,334,347,368,391
1544,22966,866,1122,1447,1715,2025,2234,2468,2819,3219,3665,4168,4632,5149,5703,6130,6430,6683
1545,22969,350,421,506,591,684,637,596,605,616,659,704,714,725,733,747,785,828
1546,22970,53,64,78,96,116,142,172,196,222,239,257,301,352,410,458,493,523
1547,23046,1,2,4,6,9,15,25,39,63,141,301,333,368,405,437,466,495
1548,22972,505,641,809,923,1054,1198,1356,1437,1528,1747,1994,2181,2385,2599,2771,2916,3048
1549,22973,201,221,241,249,256,262,268,281,295,332,372,410,452,497,535,569,603
1550,22974,2769,3140,3548,3759,3966,3885,3807,3750,3703,3804,3899,3814,3730,3639,3606,3727,3886
1551,22976,74,79,85,93,102,127,158,181,207,245,289,318,349,383,411,439,465
1552,22980,139,198,278,307,340,394,457,512,573,623,678,739,807,877,936,992,1046
1553,22987,35,41,49,90,163,188,216,229,243,259,277,294,311,329,345,367,390
1554,22988,34,39,45,51,59,68,78,87,98,131,175,229,299,389,468,511,543
1555,22990,199,236,279,304,330,331,332,329,327,346,365,360,356,351,352,370,393
1556,22997,141,160,181,202,225,231,237,243,249,268,288,301,314,327,340,360,383
1557,22998,132,169,215,238,264,297,334,391,456,504,557,605,657,712,758,804,849
1558,23002,228,260,296,324,353,364,376,406,439,488,540,555,571,585,602,634,671
1559,23004,84,102,124,138,153,162,171,183,196,230,269,290,313,337,358,381,405
1560,23005,102,114,127,133,139,161,184,186,189,240,304,350,403,463,512,549,582
1561,23008,171,190,210,225,242,260,279,286,294,328,365,404,447,493,532,567,600
1562,23009,425,453,485,572,670,700,731,756,783,818,853,889,927,963,998,1050,1106
1563,23013,250,298,353,397,445,511,584,608,635,676,720,761,805,848,887,936,987
1564,23014,709,904,1151,1396,1693,2030,2424,2658,2922,3353,3847,4375,4976,5638,6151,6474,6729
1565,23016,47,60,76,107,147,150,154,167,181,197,215,249,289,334,371,399,424
1566,23017,505,570,643,729,821,829,838,877,921,1063,1225,1353,1495,1646,1768,1868,1961
1567,23093,7,8,10,12,15,18,22,26,32,92,257,299,348,404,451,484,514
1568,23019,101,123,148,168,192,226,266,278,289,291,294,322,353,386,414,441,468
1569,23020,246,304,376,448,531,564,601,668,742,811,886,974,1070,1172,1256,1329,1398
1570,23028,703,808,925,1005,1086,1079,1075,1152,1233,1297,1365,1442,1524,1604,1675,1759,1846
1571,23440,2,2,3,5,7,11,16,22,31,78,189,245,318,411,491,536,569
1572,23032,149,161,173,182,192,235,285,295,307,360,423,488,563,647,716,766,810
1573,23038,77,85,94,105,118,137,158,175,196,253,325,363,404,449,487,520,551
1574,23039,3,5,8,14,22,37,62,103,168,200,239,287,344,412,469,506,537
1575,23040,135,152,171,199,230,242,255,260,266,283,300,307,314,320,328,347,369
1576,23043,35,56,92,149,240,325,438,556,708,973,1326,1589,1903,2270,2567,2738,2867
1577,23047,86,98,113,135,160,177,195,208,221,236,252,271,291,312,331,353,375
1578,23049,154,169,186,204,224,258,295,300,307,333,362,396,433,473,506,539,571
1579,23052,4046,5154,6530,7408,8378,8926,9512,10181,10883,11339,11798,11978,12160,12310,12454,12835,13257
1580,23053,476,539,610,673,740,751,761,758,757,810,866,919,975,1032,1082,1140,1201
1581,23058,111,133,159,181,206,210,214,229,246,286,331,366,404,444,479,510,541
1582,23061,12,16,22,29,38,51,67,75,88,219,527,623,735,864,970,1039,1096
1583,23063,409,474,547,604,667,720,776,801,829,899,974,1017,1062,1106,1147,1206,1269
1584,23064,622,924,1361,1709,2141,2590,3122,3521,3969,4431,4933,5217,5518,5817,6056,6308,6554
1585,23067,836,985,1152,1203,1251,1228,1207,1217,1228,1269,1311,1344,1378,1409,1444,1512,1588
1586,23068,996,1176,1384,1540,1706,1748,1794,1935,2087,2236,2395,2523,2658,2791,2904,3038,3175
1587,23453,157,178,201,227,257,290,328,371,419,474,534,559,585,610,635,670,709
1588,23069,185,224,268,263,259,277,296,298,301,310,318,322,326,330,337,355,378
1589,23070,18,26,38,64,107,131,161,194,232,270,312,335,359,385,407,433,459
1590,23077,261,302,349,397,450,484,520,546,577,660,755,858,976,1105,1211,1289,1357
1591,23080,246,262,280,313,349,359,370,410,453,492,532,548,564,578,595,627,664
1592,23082,664,751,848,904,964,1021,1077,1058,1039,1024,1009,996,901,921,945,992,1046
1593,23083,12338,13219,14164,15177,16191,15880,15601,15827,16086,16943,17813,18087,18365,18593,18793,19314,19885
1594,23087,84,102,123,136,151,177,207,232,262,333,421,481,550,626,689,737,779
1595,23088,278,347,431,480,533,573,615,662,711,729,750,805,865,926,978,1033,1089
1596,23090,312,350,392,440,492,503,513,529,546,586,629,676,728,780,826,874,922
1597,23091,75,124,203,250,310,427,583,723,893,1020,1165,1331,1521,1731,1900,2016,2115
1598,23092,23,32,45,94,191,225,264,293,324,331,338,353,368,383,398,421,447
1599,23062,127,138,151,165,180,196,215,258,308,349,395,423,454,486,514,546,578
1600,23095,84,104,129,147,168,191,217,235,255,288,324,332,340,348,358,378,401
1601,23098,3128,3511,3930,4161,4396,4467,4540,4629,4725,4938,5156,5301,5449,5585,5709,5925,6158
1602,23099,221,353,558,698,874,1117,1422,1696,2025,2437,2923,3266,3649,4063,4386,4614,4808
1603,23100,1539,1670,1805,1826,1845,1827,1807,1740,1681,1717,1753,1743,1733,1719,1726,1797,1884
1604,23465,0,0,0,0,0,15,51,89,152,205,273,322,379,445,500,538,571
1605,23102,516,581,656,738,829,925,1030,1100,1181,1372,1589,1718,1857,2001,2119,2229,2336
1606,23105,84,97,113,131,152,176,203,211,223,282,354,388,426,465,499,532,563
1607,23106,703,743,787,860,936,963,990,1018,1047,1111,1175,1183,1191,1196,1212,1267,1333
1608,23107,47,54,62,81,105,135,171,195,222,261,307,387,488,613,719,779,824
1609,23110,69,81,95,121,153,179,209,254,310,413,548,701,896,1140,1347,1456,1533
1610,23113,50,59,71,84,101,129,163,188,216,257,306,347,395,447,491,525,557
1611,23115,260,295,337,420,519,558,600,646,696,757,822,887,957,1030,1091,1153,1214
1612,23116,139,232,382,474,586,645,714,920,1178,1336,1516,1717,1945,2194,2394,2534,2653
1613,23118,411,451,496,547,601,604,606,613,621,658,695,708,721,733,749,787,830
1614,23119,123,146,172,189,206,205,204,206,209,239,271,284,298,311,324,344,366
1615,23120,3,5,8,12,18,27,42,64,98,151,228,258,292,329,361,387,411
1616,23121,216,315,456,540,637,714,803,942,1104,1244,1401,1558,1733,1920,2071,2189,2294
1617,23126,230,285,351,412,483,573,677,732,792,840,891,955,1025,1096,1156,1220,1284
1618,23128,454,542,645,707,776,859,949,1038,1134,1229,1337,1538,1771,2030,2238,2375,2488
1619,23129,440,612,844,1010,1209,1442,1718,2017,2356,2514,2681,2819,2964,3107,3228,3373,3522
1620,23130,1855,2021,2200,2361,2529,2590,2656,2805,2961,3095,3230,3256,3283,3300,3336,3464,3615
1621,23131,182,336,611,788,1009,1103,1204,1288,1376,1457,1541,1603,1668,1730,1787,1872,1964
1622,23469,5,8,11,17,25,38,57,85,126,147,172,212,261,321,371,403,428
1623,23135,23,31,42,56,76,103,138,165,196,238,286,297,309,320,332,352,374
1624,23136,51,69,93,126,170,229,308,372,447,501,561,602,646,690,729,772,815
1625,23138,506,474,444,435,427,416,406,397,388,387,385,383,381,379,382,402,426
1626,23140,795,930,1089,1305,1556,1663,1780,1982,2206,2453,2720,2889,3069,3249,3396,3554,3709
1627,23141,151,178,209,222,235,249,264,260,257,266,276,287,299,310,322,342,363
1628,23147,177,201,227,228,230,248,267,273,280,307,336,362,389,418,443,471,499
1629,23150,359,403,451,483,514,510,506,520,534,554,575,598,623,646,670,706,746
1630,23151,76,86,98,109,122,130,139,149,160,186,216,244,275,310,339,363,386
1631,23152,1407,1535,1673,1777,1882,1865,1851,1899,1950,2014,2079,2116,2153,2184,2223,2318,2427
1632,23155,113,127,142,151,161,179,198,229,263,288,315,342,372,403,431,458,486
1633,23157,267,299,334,355,376,378,380,384,389,396,403,408,413,417,425,447,474
1634,23160,300,437,632,742,874,1094,1362,1530,1717,1886,2071,2253,2452,2659,2825,2970,3105
1635,23476,9,12,17,24,33,46,63,88,122,168,234,324,449,619,772,847,896
1636,23479,5,7,8,10,12,15,18,23,28,51,92,150,246,400,556,627,666
1637,23163,366,401,439,464,488,487,486,487,489,496,503,505,508,509,516,542,574
1638,23165,190,216,243,259,273,258,244,250,256,261,267,282,297,313,328,348,370
1639,23166,77,134,229,260,297,368,453,514,582,649,723,782,846,913,969,1025,1081
1640,23167,208,251,301,335,373,408,444,460,477,517,561,607,658,711,756,801,846
1641,23011,6,7,8,10,11,13,15,38,93,138,203,260,333,424,502,547,580
1642,23084,391,534,721,820,930,996,1069,1174,1286,1341,1396,1418,1441,1460,1487,1554,1632
1643,23174,1298,1539,1823,2135,2488,2626,2777,3063,3376,3651,3949,4264,4604,4955,5230,5469,5690
1644,23179,196,241,292,297,302,304,307,323,341,380,423,448,474,500,524,555,588
1645,23183,93,110,129,136,143,157,172,179,187,238,301,344,394,448,494,529,561
1646,23185,219,223,226,237,248,262,277,296,318,371,431,459,488,518,544,577,611
1647,23188,300,335,373,385,396,415,434,424,415,416,417,401,387,372,367,385,408
1648,23193,1212,1248,1285,1323,1362,1403,1454,1508,1549,1590,1600,1613,1659,1707,1755,1810,1860
1649,23195,109,121,137,161,190,212,238,267,295,314,334,355,378,402,436,485,537
1650,23205,103,114,129,152,177,205,237,274,312,346,383,425,471,521,580,648,717
1651,23208,168,184,205,235,275,379,460,411,376,368,361,362,363,364,379,419,464
1652,23209,755,843,964,1165,1403,1612,1818,1958,2100,2116,2135,2169,2209,2251,2362,2590,2839
1653,23212,21,30,41,55,73,96,125,148,170,197,228,255,280,309,339,367,395
1654,205354,59,81,112,144,183,229,287,337,388,453,529,590,647,710,774,835,893
1655,23214,8,14,24,35,51,72,101,126,152,182,218,253,290,333,375,409,440
1656,23215,127,173,236,303,384,475,583,666,742,838,946,993,1016,1039,1081,1152,1228
1657,23216,55,80,116,136,154,168,182,199,219,234,250,279,316,357,398,433,466
1658,23217,694,955,1316,1657,2060,2342,2575,2693,2767,2816,2864,2887,2901,2916,2994,3163,3347
1659,23219,33,47,66,84,104,136,180,213,242,269,298,326,354,385,419,453,486
1660,23220,5,12,29,61,126,201,294,377,460,526,599,639,667,696,734,787,841
1661,23222,46,56,68,87,112,139,171,193,211,236,264,288,311,336,364,394,423
1662,205355,29,42,60,66,71,84,104,119,135,164,201,246,301,368,431,474,510
1663,23224,9,14,22,32,47,75,123,166,209,249,294,325,351,379,410,443,476
1664,205353,11,26,61,80,96,101,101,110,124,152,187,231,284,350,412,453,487
1665,23226,282,367,479,570,670,787,923,1095,1303,1501,1724,1890,2037,2196,2361,2524,2677
1666,23227,58,79,106,160,246,342,456,592,760,831,898,978,1068,1166,1266,1361,1450
1667,23228,24,35,52,69,91,116,146,177,211,263,328,395,469,558,642,701,752
1668,23229,28,38,51,67,89,117,153,182,211,237,266,287,305,324,347,375,403
1669,205351,23,34,50,69,93,111,127,143,160,184,211,243,279,321,362,395,425
1670,23231,68,86,111,135,163,189,216,235,250,281,315,337,353,371,393,423,455
1671,23233,126,164,214,295,412,546,709,873,1053,1213,1392,1516,1621,1734,1855,1983,2107
1672,22450,23,32,45,62,87,132,193,236,290,366,458,561,686,834,972,1102,1225
1673,23355,46,54,65,77,92,133,185,198,226,315,439,611,851,1175,1486,1714,1902
1674,22455,63,82,105,140,187,249,322,349,388,470,568,676,805,952,1089,1230,1365
1675,22457,261,330,417,507,617,752,899,1004,1139,1360,1660,2160,2811,3629,4389,4989,5498
1676,22456,122,148,180,220,267,326,390,423,463,521,599,730,889,1075,1249,1414,1569
1677,23366,97,99,102,115,131,149,169,192,214,225,241,275,313,354,394,444,495
1678,23370,34,45,59,78,103,136,176,196,219,242,265,280,297,313,332,370,414
1679,22458,1213,1303,1400,1660,1970,2336,2716,2820,3038,3658,4389,5212,6189,7298,8309,9296,10200
1680,23380,23,28,35,44,55,68,84,105,131,165,206,247,295,351,404,459,512
1681,23237,72,93,121,158,206,246,264,283,326,407,495,601,731,882,1037,1230,1438
1682,23238,64,69,73,78,84,91,117,151,215,304,356,417,489,568,653,771,903
1683,23741,27,30,34,38,42,47,54,61,74,97,136,189,263,363,467,565,664
1684,23745,3,4,6,10,14,21,32,47,71,107,154,221,318,452,592,720,845
1685,23239,46,58,72,89,111,141,238,402,653,1033,1347,1757,2291,2962,3643,4351,5071
1686,23240,19,26,35,48,65,89,122,166,234,324,393,477,578,695,816,967,1132
1687,23274,46,67,99,145,205,241,283,309,337,350,363,424,500,590,713,891,1117
1688,23277,31,53,91,160,278,385,533,636,757,902,1073,1356,1719,2179,2761,3484,4365
1689,23279,31,47,73,112,167,216,280,306,334,353,373,411,453,499,578,716,897
1690,22510,92,94,133,191,260,328,386,465,570,637,665,670,658,648,675,757,868
1691,22511,39,49,62,78,98,124,156,197,249,288,312,333,349,367,400,454,523
1692,22513,143,192,248,319,417,532,616,778,1047,1255,1379,1450,1475,1501,1598,1793,2048
